row_order,system,system_display,body_group,gender,label,label_display,importance,rank_in_system,in_top10_mean
9,lifestyle,Lifestyle,Arms,female,smoking_ordinal,Smoking Ordinal,1.8414278043255052,8,True
9,lifestyle,Lifestyle,Arms,female,raw_veg_tablespoons,Raw Veg Tablespoons,1.8046722481041506,9,True
9,lifestyle,Lifestyle,Arms,male,moderate_activity_minutes,Moderate Activity,1.7121512413723674,10,True
9,lifestyle,Lifestyle,Arms,male,hours_watching_tv,Hours Watching Tv,1.6780956941264502,11,False
9,lifestyle,Lifestyle,Arms,male,smoking_ordinal,Smoking Ordinal,1.6042197912537215,12,False
9,lifestyle,Lifestyle,Arms,male,easy_wakeup_ordinal,Easy Wakeup Ordinal,1.5694713309304427,13,False
9,lifestyle,Lifestyle,Arms,female,moderate_activity_days,Moderate Activity Days,1.5525057880107833,14,False
9,lifestyle,Lifestyle,Arms,male,vigorous_activity_minutes,Vigorous Activity,1.5508409728538926,15,False
9,lifestyle,Lifestyle,Arms,female,coffee_cups_day,Coffee Cups Day,1.5435472372622587,16,False
9,lifestyle,Lifestyle,Arms,female,hours_watching_tv,Hours Watching Tv,1.495784826662745,17,False
9,lifestyle,Lifestyle,Arms,male,chronotype_ordinal,Chronotype Ordinal,1.4755672238081703,18,False
9,lifestyle,Lifestyle,Arms,female,daytime_sleepiness_ordinal,Daytime Sleepiness Ordinal,1.4395370520789557,19,False
9,lifestyle,Lifestyle,Arms,male,fresh_fruit_day,Fresh Fruit Day,1.3627434334196136,20,False
9,lifestyle,Lifestyle,Arms,female,easy_wakeup_ordinal,Easy Wakeup Ordinal,1.337618050267552,21,False
9,lifestyle,Lifestyle,Arms,female,cooked_veg_tablespoons,Cooked Veg Tablespoons,1.2889056366591891,22,False
9,lifestyle,Lifestyle,Arms,male,cooked_veg_tablespoons,Cooked Veg Tablespoons,1.2556194517454107,23,False
9,lifestyle,Lifestyle,Arms,male,climb_stairs_ordinal,Stair Climbing,1.2434916195872483,24,False
9,lifestyle,Lifestyle,Arms,male,manual_work_ordinal,Manual Work Ordinal,1.1498058695678026,25,False
9,lifestyle,Lifestyle,Arms,male,moderate_activity_days,Moderate Activity Days,1.0970910614803941,26,False
9,lifestyle,Lifestyle,Arms,male,hours_computer_not_work,Hours Computer Not Work,1.075041697979746,27,False
9,lifestyle,Lifestyle,Arms,female,high_exercise_freq_ordinal,High Exercise Freq Ordinal,1.0661756514482508,28,False
9,lifestyle,Lifestyle,Arms,male,alcohol_freq_ordinal,Alcohol Freq Ordinal,1.0,29,False
9,lifestyle,Lifestyle,Arms,female,work_days_per_week,Work Days Per Week,1.0,30,False
9,lifestyle,Lifestyle,Arms,female,manual_work_ordinal,Manual Work Ordinal,0.9845373221098254,31,False
9,lifestyle,Lifestyle,Arms,male,hours_outdoors_summer,Hours Outdoors Summer,0.9782556392942616,32,False
9,lifestyle,Lifestyle,Arms,female,chronotype_ordinal,Chronotype Ordinal,0.8190231431116318,33,False
9,lifestyle,Lifestyle,Arms,male,high_exercise_duration_ordinal,High Exercise Duration Ordinal,0.8067868604465885,34,False
9,lifestyle,Lifestyle,Arms,male,raw_veg_tablespoons,Raw Veg Tablespoons,0.7925755915810614,35,False
9,lifestyle,Lifestyle,Arms,female,water_glasses_day,Water Glasses Day,0.7787170642562352,36,False
9,lifestyle,Lifestyle,Arms,female,hours_driving,Hours Driving,0.7461094371122385,37,False
9,lifestyle,Lifestyle,Arms,male,water_glasses_day,Water Glasses Day,0.7234672052198294,38,False
9,lifestyle,Lifestyle,Arms,female,fresh_fruit_day,Fresh Fruit Day,0.7051785842595153,39,False
9,lifestyle,Lifestyle,Arms,female,alcohol_freq_ordinal,Alcohol Freq Ordinal,0.6438731791219984,40,False
9,lifestyle,Lifestyle,Arms,male,sleep_hours,Sleep Hours in 24H,0.6163927556442298,41,False
9,lifestyle,Lifestyle,Arms,male,work_days_per_week,Work Days Per Week,0.6012056285201519,42,False
9,lifestyle,Lifestyle,Arms,male,walking_days_per_week,Walking Days Per Week,0.5223308452842044,43,False
9,lifestyle,Lifestyle,Arms,male,high_exercise_freq_ordinal,High Exercise Freq Ordinal,0.4188767367890683,44,False
9,lifestyle,Lifestyle,Arms,female,tea_cups_day,Tea Cups Day,0.39427905814281644,45,False
9,lifestyle,Lifestyle,Arms,female,climb_stairs_ordinal,Stair Climbing,0.3371587936052545,46,False
9,lifestyle,Lifestyle,Arms,female,walking_days_per_week,Walking Days Per Week,0.32160536573656373,47,False
9,lifestyle,Lifestyle,Arms,female,high_exercise_duration_ordinal,High Exercise Duration Ordinal,0.2681317646413315,48,False
9,lifestyle,Lifestyle,Arms,male,hours_driving,Hours Driving,0.18841971832079363,49,False
9,lifestyle,Lifestyle,Arms,male,hours_outdoors_winter,Hours Outdoors Winter,0.17354676609011416,50,False
9,lifestyle,Lifestyle,Arms,male,vigorous_activity_days,Vigorous Activity Days,0.1498748115183709,51,False
9,lifestyle,Lifestyle,Arms,female,bread_slices_week,Bread Slices Week,0.07366669376296803,52,False
9,lifestyle,Lifestyle,Arms,male,bread_slices_week,Bread Slices Week,0.024913753573010372,53,False
9,lifestyle,Lifestyle,Arms,female,hours_outdoors_summer,Hours Outdoors Summer,0.0010964885357803201,54,False
9,lifestyle,Lifestyle,Arms,male,daytime_sleepiness_ordinal,Daytime Sleepiness Ordinal,0.0,55,False
9,lifestyle,Lifestyle,Arms,male,walking_pace_ordinal,Walking Pace Ordinal,0.0,56,False
9,lifestyle,Lifestyle,Arms,female,hours_outdoors_winter,Hours Outdoors Winter,0.0,57,False
9,lifestyle,Lifestyle,Arms,female,sleep_hours,Sleep Hours in 24H,0.0,58,False
9,lifestyle,Lifestyle,Arms,female,vigorous_activity_days,Vigorous Activity Days,0.0,59,False
9,lifestyle,Lifestyle,Arms,female,walking_pace_ordinal,Walking Pace Ordinal,0.0,60,False
9,lifestyle,Lifestyle,Head,female,manual_work_ordinal,Manual Work Ordinal,2.0,1,True
9,lifestyle,Lifestyle,Head,male,bread_slices_week,Bread Slices Week,1.9705837337078136,2,True
9,lifestyle,Lifestyle,Head,male,fresh_fruit_day,Fresh Fruit Day,1.938254867702772,3,True
9,lifestyle,Lifestyle,Head,female,coffee_cups_day,Coffee Cups Day,1.8815380831458346,4,True
9,lifestyle,Lifestyle,Head,male,hours_driving,Hours Driving,1.8178420707106024,5,True
9,lifestyle,Lifestyle,Head,female,sleep_hours,Sleep Hours in 24H,1.7373173041318202,6,True
9,lifestyle,Lifestyle,Head,male,work_days_per_week,Work Days Per Week,1.7214223190968045,7,True
9,lifestyle,Lifestyle,Head,female,moderate_activity_days,Moderate Activity Days,1.6795606920615718,8,True
9,lifestyle,Lifestyle,Head,female,hours_outdoors_winter,Hours Outdoors Winter,1.6638993650158547,9,True
9,lifestyle,Lifestyle,Head,female,hours_watching_tv,Hours Watching Tv,1.643629178512281,10,True
9,lifestyle,Lifestyle,Head,male,hours_computer_not_work,Hours Computer Not Work,1.5055885971691585,11,False
9,lifestyle,Lifestyle,Head,female,tea_cups_day,Tea Cups Day,1.4731795585909768,12,False
9,lifestyle,Lifestyle,Head,female,walking_pace_ordinal,Walking Pace Ordinal,1.4235737115402625,13,False
9,lifestyle,Lifestyle,Head,male,manual_work_ordinal,Manual Work Ordinal,1.3802426740237592,14,False
9,lifestyle,Lifestyle,Head,female,alcohol_freq_ordinal,Alcohol Freq Ordinal,1.3239816022158417,15,False
9,lifestyle,Lifestyle,Head,male,climb_stairs_ordinal,Stair Climbing,1.1524097469123733,16,False
9,lifestyle,Lifestyle,Head,male,alcohol_freq_ordinal,Alcohol Freq Ordinal,1.0151218182760182,17,False
9,lifestyle,Lifestyle,Head,male,high_exercise_freq_ordinal,High Exercise Freq Ordinal,1.0,18,False
9,lifestyle,Lifestyle,Head,male,hours_outdoors_summer,Hours Outdoors Summer,1.0,19,False
9,lifestyle,Lifestyle,Head,male,smoking_ordinal,Smoking Ordinal,1.0,20,False
9,lifestyle,Lifestyle,Head,male,walking_days_per_week,Walking Days Per Week,1.0,21,False
9,lifestyle,Lifestyle,Head,female,hours_outdoors_summer,Hours Outdoors Summer,1.0,22,False
9,lifestyle,Lifestyle,Head,female,fresh_fruit_day,Fresh Fruit Day,0.9763921199236143,23,False
9,lifestyle,Lifestyle,Head,male,high_exercise_duration_ordinal,High Exercise Duration Ordinal,0.9329545566913693,24,False
9,lifestyle,Lifestyle,Head,female,high_exercise_duration_ordinal,High Exercise Duration Ordinal,0.909891534818533,25,False
9,lifestyle,Lifestyle,Head,female,vigorous_activity_minutes,Vigorous Activity,0.909638330601499,26,False
9,lifestyle,Lifestyle,Head,female,water_glasses_day,Water Glasses Day,0.8559555322855841,27,False
9,lifestyle,Lifestyle,Head,male,easy_wakeup_ordinal,Easy Wakeup Ordinal,0.8388629098196121,28,False
9,lifestyle,Lifestyle,Head,male,cooked_veg_tablespoons,Cooked Veg Tablespoons,0.8049299908913563,29,False
9,lifestyle,Lifestyle,Head,female,cooked_veg_tablespoons,Cooked Veg Tablespoons,0.7994907652478971,30,False
9,lifestyle,Lifestyle,Head,male,moderate_activity_days,Moderate Activity Days,0.7199779865011401,31,False
9,lifestyle,Lifestyle,Head,male,hours_outdoors_winter,Hours Outdoors Winter,0.6988589914023013,32,False
9,lifestyle,Lifestyle,Head,male,tea_cups_day,Tea Cups Day,0.6912295481350832,33,False
9,lifestyle,Lifestyle,Head,female,vigorous_activity_days,Vigorous Activity Days,0.6880298108161552,34,False
9,lifestyle,Lifestyle,Head,female,daytime_sleepiness_ordinal,Daytime Sleepiness Ordinal,0.6617829756786551,35,False
9,lifestyle,Lifestyle,Head,female,raw_veg_tablespoons,Raw Veg Tablespoons,0.6565979853732392,36,False
9,lifestyle,Lifestyle,Head,male,raw_veg_tablespoons,Raw Veg Tablespoons,0.6468693614553154,37,False
9,lifestyle,Lifestyle,Head,female,walking_days_per_week,Walking Days Per Week,0.6330615902477317,38,False
9,lifestyle,Lifestyle,Head,male,sleep_hours,Sleep Hours in 24H,0.605123445866976,39,False
9,lifestyle,Lifestyle,Head,female,high_exercise_freq_ordinal,High Exercise Freq Ordinal,0.5874349399242471,40,False
9,lifestyle,Lifestyle,Head,male,coffee_cups_day,Coffee Cups Day,0.583106853751425,41,False
9,lifestyle,Lifestyle,Head,male,walking_pace_ordinal,Walking Pace Ordinal,0.5157701276812321,42,False
9,lifestyle,Lifestyle,Head,female,work_days_per_week,Work Days Per Week,0.4876116390882397,43,False
9,lifestyle,Lifestyle,Head,male,work_hours_per_day,Work Hours Per Day,0.4625694921107378,44,False
9,lifestyle,Lifestyle,Head,male,daytime_sleepiness_ordinal,Daytime Sleepiness Ordinal,0.4425958233402107,45,False
9,lifestyle,Lifestyle,Head,female,climb_stairs_ordinal,Stair Climbing,0.4410391122893581,46,False
9,lifestyle,Lifestyle,Head,male,moderate_activity_minutes,Moderate Activity,0.3752782662963613,47,False
9,lifestyle,Lifestyle,Head,female,hours_driving,Hours Driving,0.30586354079693695,48,False
9,lifestyle,Lifestyle,Head,male,water_glasses_day,Water Glasses Day,0.2941946938739788,49,False
9,lifestyle,Lifestyle,Head,female,bread_slices_week,Bread Slices Week,0.26107345879420724,50,False
9,lifestyle,Lifestyle,Head,male,vigorous_activity_days,Vigorous Activity Days,0.1280870767682969,51,False
9,lifestyle,Lifestyle,Head,female,hours_computer_not_work,Hours Computer Not Work,0.12211825426821882,52,False
9,lifestyle,Lifestyle,Head,female,easy_wakeup_ordinal,Easy Wakeup Ordinal,0.11266751159144368,53,False
9,lifestyle,Lifestyle,Head,female,smoking_ordinal,Smoking Ordinal,0.04244104027557439,54,False
9,lifestyle,Lifestyle,Head,male,chronotype_ordinal,Chronotype Ordinal,0.0,55,False
9,lifestyle,Lifestyle,Head,male,hours_watching_tv,Hours Watching Tv,0.0,56,False
9,lifestyle,Lifestyle,Head,male,vigorous_activity_minutes,Vigorous Activity,0.0,57,False
9,lifestyle,Lifestyle,Head,female,chronotype_ordinal,Chronotype Ordinal,0.0,58,False
9,lifestyle,Lifestyle,Head,female,moderate_activity_minutes,Moderate Activity,0.0,59,False
9,lifestyle,Lifestyle,Head,female,work_hours_per_day,Work Hours Per Day,0.0,60,False
9,lifestyle,Lifestyle,Legs,male,daytime_sleepiness_ordinal,Daytime Sleepiness Ordinal,2.0,1,True
9,lifestyle,Lifestyle,Legs,female,sleep_hours,Sleep Hours in 24H,2.0,2,True
9,lifestyle,Lifestyle,Legs,female,walking_days_per_week,Walking Days Per Week,2.0,3,True
9,lifestyle,Lifestyle,Legs,female,water_glasses_day,Water Glasses Day,2.0,4,True
9,lifestyle,Lifestyle,Legs,male,cooked_veg_tablespoons,Cooked Veg Tablespoons,1.9494147567536215,5,True
9,lifestyle,Lifestyle,Legs,male,water_glasses_day,Water Glasses Day,1.892088963410568,6,True
9,lifestyle,Lifestyle,Legs,female,vigorous_activity_days,Vigorous Activity Days,1.8699024100752828,7,True
9,lifestyle,Lifestyle,Legs,male,work_days_per_week,Work Days Per Week,1.8306112068571478,8,True
9,lifestyle,Lifestyle,Legs,female,work_days_per_week,Work Days Per Week,1.7175255266029266,9,True
9,lifestyle,Lifestyle,Legs,female,climb_stairs_ordinal,Stair Climbing,1.7148040041180894,10,True
9,lifestyle,Lifestyle,Legs,female,hours_driving,Hours Driving,1.6938508847696414,11,False
9,lifestyle,Lifestyle,Legs,female,high_exercise_duration_ordinal,High Exercise Duration Ordinal,1.5699322446491966,12,False
9,lifestyle,Lifestyle,Legs,female,moderate_activity_minutes,Moderate Activity,1.538312535666819,13,False
9,lifestyle,Lifestyle,Legs,male,walking_days_per_week,Walking Days Per Week,1.487943523592929,14,False
9,lifestyle,Lifestyle,Legs,female,high_exercise_freq_ordinal,High Exercise Freq Ordinal,1.4160332534634676,15,False
9,lifestyle,Lifestyle,Legs,male,coffee_cups_day,Coffee Cups Day,1.4028041768967496,16,False
9,lifestyle,Lifestyle,Legs,female,chronotype_ordinal,Chronotype Ordinal,1.3609396247301353,17,False
9,lifestyle,Lifestyle,Legs,female,manual_work_ordinal,Manual Work Ordinal,1.3499348232881236,18,False
9,lifestyle,Lifestyle,Legs,male,bread_slices_week,Bread Slices Week,1.3404370765658336,19,False
9,lifestyle,Lifestyle,Legs,female,daytime_sleepiness_ordinal,Daytime Sleepiness Ordinal,1.3115773416226566,20,False
9,lifestyle,Lifestyle,Legs,female,alcohol_freq_ordinal,Alcohol Freq Ordinal,1.2892907265208404,21,False
9,lifestyle,Lifestyle,Legs,female,hours_outdoors_summer,Hours Outdoors Summer,1.285080940002329,22,False
9,lifestyle,Lifestyle,Legs,male,chronotype_ordinal,Chronotype Ordinal,1.246644049988468,23,False
9,lifestyle,Lifestyle,Legs,male,walking_pace_ordinal,Walking Pace Ordinal,1.2409609429575734,24,False
9,lifestyle,Lifestyle,Legs,male,sleep_hours,Sleep Hours in 24H,1.1226045133080889,25,False
9,lifestyle,Lifestyle,Legs,male,raw_veg_tablespoons,Raw Veg Tablespoons,1.1207608552268793,26,False
9,lifestyle,Lifestyle,Legs,female,bread_slices_week,Bread Slices Week,1.0904468406103165,27,False
9,lifestyle,Lifestyle,Legs,male,vigorous_activity_minutes,Vigorous Activity,1.0474570897901276,28,False
9,lifestyle,Lifestyle,Legs,female,easy_wakeup_ordinal,Easy Wakeup Ordinal,1.0123675385651234,29,False
9,lifestyle,Lifestyle,Legs,male,fresh_fruit_day,Fresh Fruit Day,1.0,30,False
9,lifestyle,Lifestyle,Legs,male,high_exercise_duration_ordinal,High Exercise Duration Ordinal,1.0,31,False
9,lifestyle,Lifestyle,Legs,male,hours_outdoors_winter,Hours Outdoors Winter,1.0,32,False
9,lifestyle,Lifestyle,Legs,male,manual_work_ordinal,Manual Work Ordinal,1.0,33,False
9,lifestyle,Lifestyle,Legs,male,moderate_activity_minutes,Moderate Activity,1.0,34,False
9,lifestyle,Lifestyle,Legs,male,smoking_ordinal,Smoking Ordinal,1.0,35,False
9,lifestyle,Lifestyle,Legs,female,cooked_veg_tablespoons,Cooked Veg Tablespoons,1.0,36,False
9,lifestyle,Lifestyle,Legs,female,smoking_ordinal,Smoking Ordinal,1.0,37,False
9,lifestyle,Lifestyle,Legs,female,hours_computer_not_work,Hours Computer Not Work,0.9876671232523824,38,False
9,lifestyle,Lifestyle,Legs,female,work_hours_per_day,Work Hours Per Day,0.8676086250976901,39,False
9,lifestyle,Lifestyle,Legs,female,hours_outdoors_winter,Hours Outdoors Winter,0.8517923678700268,40,False
9,lifestyle,Lifestyle,Legs,female,vigorous_activity_minutes,Vigorous Activity,0.8379789666723672,41,False
9,lifestyle,Lifestyle,Legs,male,hours_driving,Hours Driving,0.8346404316967497,42,False
9,lifestyle,Lifestyle,Legs,male,vigorous_activity_days,Vigorous Activity Days,0.8207992154881907,43,False
9,lifestyle,Lifestyle,Legs,male,hours_outdoors_summer,Hours Outdoors Summer,0.7245858543950038,44,False
9,lifestyle,Lifestyle,Legs,female,walking_pace_ordinal,Walking Pace Ordinal,0.7062948903061987,45,False
9,lifestyle,Lifestyle,Legs,male,moderate_activity_days,Moderate Activity Days,0.5782505962114185,46,False
9,lifestyle,Lifestyle,Legs,male,hours_watching_tv,Hours Watching Tv,0.5400738839713521,47,False
9,lifestyle,Lifestyle,Legs,male,hours_computer_not_work,Hours Computer Not Work,0.47273215418677467,48,False
9,lifestyle,Lifestyle,Legs,male,high_exercise_freq_ordinal,High Exercise Freq Ordinal,0.4652490635052523,49,False
9,lifestyle,Lifestyle,Legs,female,tea_cups_day,Tea Cups Day,0.46444273066282127,50,False
9,lifestyle,Lifestyle,Legs,female,hours_watching_tv,Hours Watching Tv,0.36544979995682486,51,False
9,lifestyle,Lifestyle,Legs,male,work_hours_per_day,Work Hours Per Day,0.33734407237507946,52,False
9,lifestyle,Lifestyle,Legs,male,tea_cups_day,Tea Cups Day,0.10095633408351057,53,False
9,lifestyle,Lifestyle,Legs,male,alcohol_freq_ordinal,Alcohol Freq Ordinal,0.07863751023713593,54,False
9,lifestyle,Lifestyle,Legs,male,easy_wakeup_ordinal,Easy Wakeup Ordinal,0.042294529264229414,55,False
9,lifestyle,Lifestyle,Legs,male,climb_stairs_ordinal,Stair Climbing,0.0,56,False
9,lifestyle,Lifestyle,Legs,female,coffee_cups_day,Coffee Cups Day,0.0,57,False
9,lifestyle,Lifestyle,Legs,female,fresh_fruit_day,Fresh Fruit Day,0.0,58,False
9,lifestyle,Lifestyle,Legs,female,moderate_activity_days,Moderate Activity Days,0.0,59,False
9,lifestyle,Lifestyle,Legs,female,raw_veg_tablespoons,Raw Veg Tablespoons,0.0,60,False
9,lifestyle,Lifestyle,Torso,male,hours_watching_tv,Hours Watching Tv,2.0,1,True
9,lifestyle,Lifestyle,Torso,male,vigorous_activity_days,Vigorous Activity Days,2.0,2,True
9,lifestyle,Lifestyle,Torso,female,fresh_fruit_day,Fresh Fruit Day,2.0,3,True
9,lifestyle,Lifestyle,Torso,male,high_exercise_freq_ordinal,High Exercise Freq Ordinal,1.9999509528953476,4,True
9,lifestyle,Lifestyle,Torso,male,moderate_activity_days,Moderate Activity Days,1.9907885280883302,5,True
9,lifestyle,Lifestyle,Torso,female,hours_outdoors_winter,Hours Outdoors Winter,1.9559156048622162,6,True
9,lifestyle,Lifestyle,Torso,female,tea_cups_day,Tea Cups Day,1.9038618221300059,7,True
9,lifestyle,Lifestyle,Torso,female,walking_pace_ordinal,Walking Pace Ordinal,1.8737509580426557,8,True
9,lifestyle,Lifestyle,Torso,male,water_glasses_day,Water Glasses Day,1.8647488142379103,9,True
9,lifestyle,Lifestyle,Torso,female,raw_veg_tablespoons,Raw Veg Tablespoons,1.8186999793172742,10,True
9,lifestyle,Lifestyle,Torso,female,coffee_cups_day,Coffee Cups Day,1.7935819541052345,11,False
9,lifestyle,Lifestyle,Torso,male,smoking_ordinal,Smoking Ordinal,1.761599467374266,12,False
9,lifestyle,Lifestyle,Torso,male,chronotype_ordinal,Chronotype Ordinal,1.7091920607588151,13,False
9,lifestyle,Lifestyle,Torso,male,hours_outdoors_summer,Hours Outdoors Summer,1.707933708483742,14,False
9,lifestyle,Lifestyle,Torso,female,vigorous_activity_days,Vigorous Activity Days,1.6503522993544595,15,False
9,lifestyle,Lifestyle,Torso,female,water_glasses_day,Water Glasses Day,1.5933252565371439,16,False
9,lifestyle,Lifestyle,Torso,female,bread_slices_week,Bread Slices Week,1.5707840285948795,17,False
9,lifestyle,Lifestyle,Torso,male,raw_veg_tablespoons,Raw Veg Tablespoons,1.5687480820241617,18,False
9,lifestyle,Lifestyle,Torso,female,sleep_hours,Sleep Hours in 24H,1.5658137061895805,19,False
9,lifestyle,Lifestyle,Torso,female,moderate_activity_minutes,Moderate Activity,1.5298408162661952,20,False
9,lifestyle,Lifestyle,Torso,male,walking_days_per_week,Walking Days Per Week,1.4801753254128072,21,False
9,lifestyle,Lifestyle,Torso,male,high_exercise_duration_ordinal,High Exercise Duration Ordinal,1.422565083910539,22,False
9,lifestyle,Lifestyle,Torso,male,climb_stairs_ordinal,Stair Climbing,1.3405925960976015,23,False
9,lifestyle,Lifestyle,Torso,male,alcohol_freq_ordinal,Alcohol Freq Ordinal,1.3337139028142775,24,False
9,lifestyle,Lifestyle,Torso,female,chronotype_ordinal,Chronotype Ordinal,1.2589981419592404,25,False
9,lifestyle,Lifestyle,Torso,male,moderate_activity_minutes,Moderate Activity,1.2067224820899072,26,False
9,lifestyle,Lifestyle,Torso,female,hours_computer_not_work,Hours Computer Not Work,1.1917126449946953,27,False
9,lifestyle,Lifestyle,Torso,male,hours_outdoors_winter,Hours Outdoors Winter,1.155038053277196,28,False
9,lifestyle,Lifestyle,Torso,female,climb_stairs_ordinal,Stair Climbing,1.133490619500172,29,False
9,lifestyle,Lifestyle,Torso,male,walking_pace_ordinal,Walking Pace Ordinal,1.1255176585078421,30,False
9,lifestyle,Lifestyle,Torso,female,work_hours_per_day,Work Hours Per Day,1.0381369080028575,31,False
9,lifestyle,Lifestyle,Torso,male,easy_wakeup_ordinal,Easy Wakeup Ordinal,1.0315626771087563,32,False
9,lifestyle,Lifestyle,Torso,male,vigorous_activity_minutes,Vigorous Activity,1.0092854033729473,33,False
9,lifestyle,Lifestyle,Torso,male,cooked_veg_tablespoons,Cooked Veg Tablespoons,1.0,34,False
9,lifestyle,Lifestyle,Torso,male,hours_driving,Hours Driving,1.0,35,False
9,lifestyle,Lifestyle,Torso,male,sleep_hours,Sleep Hours in 24H,1.0,36,False
9,lifestyle,Lifestyle,Torso,female,cooked_veg_tablespoons,Cooked Veg Tablespoons,1.0,37,False
9,lifestyle,Lifestyle,Torso,female,high_exercise_duration_ordinal,High Exercise Duration Ordinal,1.0,38,False
9,lifestyle,Lifestyle,Torso,female,high_exercise_freq_ordinal,High Exercise Freq Ordinal,1.0,39,False
9,lifestyle,Lifestyle,Torso,female,hours_driving,Hours Driving,1.0,40,False
9,lifestyle,Lifestyle,Torso,female,hours_watching_tv,Hours Watching Tv,1.0,41,False
9,lifestyle,Lifestyle,Torso,male,daytime_sleepiness_ordinal,Daytime Sleepiness Ordinal,0.9961706764219274,42,False
9,lifestyle,Lifestyle,Torso,male,fresh_fruit_day,Fresh Fruit Day,0.9857007419822625,43,False
9,lifestyle,Lifestyle,Torso,male,manual_work_ordinal,Manual Work Ordinal,0.9715753841883972,44,False
9,lifestyle,Lifestyle,Torso,female,walking_days_per_week,Walking Days Per Week,0.8781660164637204,45,False
9,lifestyle,Lifestyle,Torso,female,easy_wakeup_ordinal,Easy Wakeup Ordinal,0.8750779111313772,46,False
9,lifestyle,Lifestyle,Torso,female,work_days_per_week,Work Days Per Week,0.799744624281929,47,False
9,lifestyle,Lifestyle,Torso,female,smoking_ordinal,Smoking Ordinal,0.7791389354532339,48,False
9,lifestyle,Lifestyle,Torso,female,alcohol_freq_ordinal,Alcohol Freq Ordinal,0.7650372942805459,49,False
9,lifestyle,Lifestyle,Torso,female,hours_outdoors_summer,Hours Outdoors Summer,0.7549849853284638,50,False
9,lifestyle,Lifestyle,Torso,female,manual_work_ordinal,Manual Work Ordinal,0.6911149117573924,51,False
9,lifestyle,Lifestyle,Torso,male,tea_cups_day,Tea Cups Day,0.6817137725164285,52,False
9,lifestyle,Lifestyle,Torso,female,moderate_activity_days,Moderate Activity Days,0.6486245070801078,53,False
9,lifestyle,Lifestyle,Torso,male,bread_slices_week,Bread Slices Week,0.4927445518989103,54,False
9,lifestyle,Lifestyle,Torso,male,work_hours_per_day,Work Hours Per Day,0.34155640472521054,55,False
9,lifestyle,Lifestyle,Torso,male,coffee_cups_day,Coffee Cups Day,0.33721088039916974,56,False
9,lifestyle,Lifestyle,Torso,male,work_days_per_week,Work Days Per Week,0.29043228051046593,57,False
9,lifestyle,Lifestyle,Torso,female,vigorous_activity_minutes,Vigorous Activity,0.16501560257742914,58,False
9,lifestyle,Lifestyle,Torso,male,hours_computer_not_work,Hours Computer Not Work,0.13124261111950244,59,False
9,lifestyle,Lifestyle,Torso,female,daytime_sleepiness_ordinal,Daytime Sleepiness Ordinal,0.0,60,False
10,anthropometric_group,Anthropometric,Arms,female,hips,Hips,2.0,1,True
10,anthropometric_group,Anthropometric,Arms,male,hips,Hips,1.7137644046374445,2,True
10,anthropometric_group,Anthropometric,Arms,female,waist,Waist,1.1386984176318051,3,True
10,anthropometric_group,Anthropometric,Arms,male,waist,Waist,0.8400890953417708,4,True
10,anthropometric_group,Anthropometric,Head,male,hips,Hips,1.3927202275300972,1,True
10,anthropometric_group,Anthropometric,Head,female,hips,Hips,0.5888236989592203,2,True
10,anthropometric_group,Anthropometric,Head,male,waist,Waist,0.1274466376287074,3,True
10,anthropometric_group,Anthropometric,Head,female,waist,Waist,0.0,4,True
10,anthropometric_group,Anthropometric,Legs,female,waist,Waist,1.6743773895497966,1,True
10,anthropometric_group,Anthropometric,Legs,female,hips,Hips,0.9874854762504437,2,True
10,anthropometric_group,Anthropometric,Legs,male,hips,Hips,0.0,3,True
10,anthropometric_group,Anthropometric,Legs,male,waist,Waist,0.0,4,True
10,anthropometric_group,Anthropometric,Torso,male,waist,Waist,2.0,1,True
10,anthropometric_group,Anthropometric,Torso,male,hips,Hips,1.8637866289815683,2,True
10,anthropometric_group,Anthropometric,Torso,female,waist,Waist,1.3694907739472448,3,True
10,anthropometric_group,Anthropometric,Torso,female,hips,Hips,0.6978566112638747,4,True
11,body_composition,Body Composition,Arms,male,body_comp_arms_lean_mass,Arms Lean Mass,2.0,1,True
11,body_composition,Body Composition,Arms,male,body_comp_arms_tissue_mass,Arms Tissue Mass,2.0,2,True
11,body_composition,Body Composition,Arms,male,body_comp_gynoid_fat_mass,Gynoid Fat Mass,2.0,3,True
11,body_composition,Body Composition,Arms,male,body_comp_gynoid_tissue_mass,Gynoid Tissue Mass,2.0,4,True
11,body_composition,Body Composition,Arms,male,body_comp_legs_fat_mass,Legs Fat Mass,2.0,5,True
11,body_composition,Body Composition,Arms,female,body_comp_arms_fat_mass,Arms Fat Mass,2.0,6,True
11,body_composition,Body Composition,Arms,female,body_comp_arms_lean_mass,Arms Lean Mass,2.0,7,True
11,body_composition,Body Composition,Arms,female,body_comp_arms_tissue_mass,Arms Tissue Mass,2.0,8,True
11,body_composition,Body Composition,Arms,female,body_comp_gynoid_fat_mass,Gynoid Fat Mass,2.0,9,True
11,body_composition,Body Composition,Arms,female,height,Height,2.0,10,True
11,body_composition,Body Composition,Arms,female,body_comp_gynoid_tissue_mass,Gynoid Tissue Mass,1.966807403756038,11,False
11,body_composition,Body Composition,Arms,male,body_comp_total_fat_mass,Total Fat Mass,1.90193093722516,12,False
11,body_composition,Body Composition,Arms,male,height,Height,1.7749198235796606,13,False
