umap_1,umap_2,activity
5.762888,12.178634,romberg_closed
4.460525,-3.1275508,self_selected_gait_speed
-0.97711086,5.474607,sit_to_stand
16.400366,5.635927,stationary_walk
5.1349154,-3.8498034,tm_3kmh
7.7982287,14.381058,romberg_closed
7.123001,-3.381478,self_selected_gait_speed
-0.368013,3.9924493,sit_to_stand
15.806562,5.51227,stationary_walk
7.067742,-3.217562,tm_3kmh
10.892099,14.082127,romberg_closed
5.437743,-4.6427903,self_selected_gait_speed
-0.6044498,4.494709,sit_to_stand
13.729301,4.3952136,stationary_walk
5.632597,-4.374313,tm_3kmh
11.579926,14.510109,romberg_closed
8.864703,-6.493959,self_selected_gait_speed
0.04406072,4.0824547,sit_to_stand
14.436383,3.7030058,stationary_walk
8.762669,-6.5492387,tm_3kmh
9.348112,14.547073,romberg_closed
5.6667957,-5.5587196,self_selected_gait_speed
-1.1334634,5.7446012,sit_to_stand
13.817293,4.2021413,stationary_walk
5.6495013,-5.497212,tm_3kmh
5.0238266,11.232725,romberg_closed
9.733335,-5.488792,self_selected_gait_speed
-1.3360655,3.5228934,sit_to_stand
16.887182,6.078591,stationary_walk
9.6667,-5.343315,tm_3kmh
10.060122,13.043616,romberg_closed
9.066936,-4.2015452,self_selected_gait_speed
-0.10276944,3.5557127,sit_to_stand
15.145321,6.3914046,stationary_walk
9.224473,-4.130682,tm_3kmh
6.6308255,13.809147,romberg_closed
8.939235,-2.0723672,self_selected_gait_speed
-3.7421436,4.40513,sit_to_stand
17.421854,6.1185923,stationary_walk
9.0102825,-2.0760312,tm_3kmh
7.366101,13.315286,romberg_closed
8.221264,-3.5753794,self_selected_gait_speed
-2.9763613,3.43793,sit_to_stand
16.196066,6.4478426,stationary_walk
8.361564,-3.6242454,tm_3kmh
8.745859,14.480782,romberg_closed
6.690527,-4.551929,self_selected_gait_speed
-2.4962158,5.68386,sit_to_stand
16.848812,4.6688323,stationary_walk
6.348266,-4.4670963,tm_3kmh
10.161266,14.442763,romberg_closed
6.8043623,-6.0374904,self_selected_gait_speed
-2.56505,4.407469,sit_to_stand
14.540425,4.210046,stationary_walk
6.9616566,-6.0501738,tm_3kmh
7.5609016,14.054245,romberg_closed
9.630175,-5.857295,self_selected_gait_speed
0.16425762,3.6527917,sit_to_stand
16.390194,3.9889934,stationary_walk
9.721895,-5.6297865,tm_3kmh
8.143448,14.408892,romberg_closed
0.012767454,4.055797,sit_to_stand
14.814843,4.898641,stationary_walk
6.000093,12.189592,romberg_closed
7.6076317,-3.2613335,self_selected_gait_speed
-1.3820281,5.760258,sit_to_stand
16.497839,4.74607,stationary_walk
8.338067,-2.9889865,tm_3kmh
6.6031785,13.501007,romberg_closed
8.020143,-4.8876925,self_selected_gait_speed
-1.6007677,5.537544,sit_to_stand
17.022757,5.0700574,stationary_walk
8.110372,-5.060317,tm_3kmh
11.290564,13.894474,romberg_closed
9.472884,-3.9375892,self_selected_gait_speed
-0.99399036,2.7153034,sit_to_stand
14.5927725,5.3624587,stationary_walk
9.38434,-4.0595837,tm_3kmh
6.566154,-4.7331276,self_selected_gait_speed
9.556389,15.154414,romberg_closed
7.9135947,-5.7056475,self_selected_gait_speed
-0.40618914,3.2798913,sit_to_stand
16.46451,3.692524,stationary_walk
7.63559,-5.916613,tm_3kmh
6.444425,14.151795,romberg_closed
6.001636,-3.529466,self_selected_gait_speed
-2.1041136,5.4521313,sit_to_stand
16.936035,4.8095336,stationary_walk
5.0485415,-3.4166362,tm_3kmh
6.399581,13.394759,romberg_closed
6.9859066,-4.0220246,self_selected_gait_speed
-1.885579,4.739805,sit_to_stand
17.55354,5.309904,stationary_walk
6.7926235,-3.751967,tm_3kmh
9.525341,14.78202,romberg_closed
9.061444,-3.0395834,self_selected_gait_speed
-3.4195163,4.9841466,sit_to_stand
16.296713,5.3813825,stationary_walk
9.1775,-2.786509,tm_3kmh
6.7068095,13.1934185,romberg_closed
4.9700108,-2.9082863,self_selected_gait_speed
-2.8841274,3.640414,sit_to_stand
16.547026,6.1426435,stationary_walk
5.0667005,-2.9931664,tm_3kmh
9.047947,14.080946,romberg_closed
7.696408,-6.136373,self_selected_gait_speed
-2.9844987,5.013497,sit_to_stand
17.230951,4.8031697,stationary_walk
7.4494863,-6.642562,tm_3kmh
9.255887,14.634489,romberg_closed
5.941922,-5.160425,self_selected_gait_speed
-2.6680045,5.0353956,sit_to_stand
16.132748,3.3561401,stationary_walk
5.786903,-4.842353,tm_3kmh
7.6693287,14.197625,romberg_closed
6.4814553,-1.3315998,self_selected_gait_speed
-1.1571736,5.0904193,sit_to_stand
13.613939,4.525404,stationary_walk
6.498851,-1.3671685,tm_3kmh
8.4946375,14.822994,romberg_closed
9.432729,-5.5853963,self_selected_gait_speed
-1.6439956,5.526661,sit_to_stand
15.58165,4.911658,stationary_walk
9.327018,-5.619989,tm_3kmh
8.559381,13.939555,romberg_closed
8.980167,-4.2198434,self_selected_gait_speed
-3.157321,4.80068,sit_to_stand
15.759338,5.624938,stationary_walk
9.218727,-4.1522884,tm_3kmh
10.312181,14.655256,romberg_closed
6.287805,-3.1847486,self_selected_gait_speed
0.104637265,4.3038673,sit_to_stand
15.186874,3.6198864,stationary_walk
8.324804,-2.589364,tm_3kmh
9.856374,13.692034,romberg_closed
4.9171824,-3.0946078,self_selected_gait_speed
-1.9668822,5.269301,sit_to_stand
15.488201,4.8748446,stationary_walk
5.01112,-3.187684,tm_3kmh
8.199329,14.748004,romberg_closed
8.069356,-4.388159,self_selected_gait_speed
-1.949587,4.758205,sit_to_stand
17.090574,5.6501513,stationary_walk
8.020599,-4.4446054,tm_3kmh
7.272845,14.147167,romberg_closed
9.502525,-4.681668,self_selected_gait_speed
-1.8420836,4.3172116,sit_to_stand
14.860967,3.8420336,stationary_walk
9.537755,-4.476893,tm_3kmh
6.0044103,14.109601,romberg_closed
8.277188,-3.3174515,self_selected_gait_speed
-1.334031,4.661411,sit_to_stand
17.53048,6.0604005,stationary_walk
8.176766,-3.4350877,tm_3kmh
9.07289,15.087267,romberg_closed
6.826284,-6.390429,self_selected_gait_speed
-0.4576475,3.8575156,sit_to_stand
15.498727,4.845295,stationary_walk
6.726821,-6.692307,tm_3kmh
8.035688,14.87228,romberg_closed
8.408489,-6.3160577,self_selected_gait_speed
0.29759598,4.633208,sit_to_stand
16.44344,5.419093,stationary_walk
8.082458,-6.95084,tm_3kmh
9.217425,14.54144,romberg_closed
8.481912,-5.3133454,self_selected_gait_speed
-1.323066,4.168853,sit_to_stand
16.710575,4.1109543,stationary_walk
8.46265,-5.1470733,tm_3kmh
7.0381165,14.083815,romberg_closed
6.8964286,-1.2446469,self_selected_gait_speed
-1.0560449,4.328861,sit_to_stand
17.302425,5.689788,stationary_walk
6.806069,-1.2992537,tm_3kmh
5.7077265,12.459416,romberg_closed
8.721525,-4.6889997,self_selected_gait_speed
-2.3877316,4.160524,sit_to_stand
16.023186,5.4534388,stationary_walk
8.534106,-4.8089995,tm_3kmh
8.254749,14.599488,romberg_closed
7.1992426,-5.20557,self_selected_gait_speed
0.11376729,4.9061317,sit_to_stand
14.496528,3.786593,stationary_walk
7.0264344,-5.110801,tm_3kmh
6.160069,14.233318,romberg_closed
6.450152,-1.730116,self_selected_gait_speed
-3.430271,4.8044744,sit_to_stand
17.740898,6.1688347,stationary_walk
6.53039,-1.7949163,tm_3kmh
10.316583,14.238752,romberg_closed
6.279359,-5.6366634,self_selected_gait_speed
-0.69012386,3.9578357,sit_to_stand
14.791283,4.535562,stationary_walk
6.3819566,-5.7591414,tm_3kmh
7.0272574,14.602414,romberg_closed
6.5156674,-3.2106292,self_selected_gait_speed
-2.510068,4.4504776,sit_to_stand
17.49931,5.275167,stationary_walk
6.595036,-3.2085617,tm_3kmh
6.9592996,14.229268,romberg_closed
6.3095155,-1.0140567,self_selected_gait_speed
-0.05073802,4.3898416,sit_to_stand
16.458025,4.344767,stationary_walk
6.2448516,-0.99388665,tm_3kmh
8.062672,13.77237,romberg_closed
5.8430595,-4.652059,self_selected_gait_speed
-1.2434385,4.227333,sit_to_stand
15.801187,3.562578,stationary_walk
5.8372555,-4.7989254,tm_3kmh
10.515299,15.03342,romberg_closed
5.6276007,-1.8960496,self_selected_gait_speed
-1.7999154,5.1113734,sit_to_stand
15.167125,3.256254,stationary_walk
7.9815903,-5.4234757,tm_3kmh
10.5011215,15.047213,romberg_closed
8.048706,-6.1395917,self_selected_gait_speed
-1.162757,5.226466,sit_to_stand
14.873361,3.3029602,stationary_walk
7.649612,-5.958898,tm_3kmh
9.431312,14.3602705,romberg_closed
7.5699377,-6.2371206,self_selected_gait_speed
-1.9671488,5.014562,sit_to_stand
13.667665,4.7075396,stationary_walk
7.30732,-6.3124714,tm_3kmh
10.237866,14.865048,romberg_closed
8.548302,-5.331745,self_selected_gait_speed
-2.4688404,5.7712364,sit_to_stand
15.574545,4.147252,stationary_walk
8.502757,-5.680498,tm_3kmh
10.637604,14.06629,romberg_closed
6.134805,-6.0245824,self_selected_gait_speed
-1.9667786,3.2483528,sit_to_stand
14.913744,4.9010935,stationary_walk
5.9092836,-5.516159,tm_3kmh
7.7626724,13.943275,romberg_closed
7.002934,-6.065388,self_selected_gait_speed
-2.0511591,3.5106387,sit_to_stand
15.344506,5.6184464,stationary_walk
7.6822762,-6.237411,tm_3kmh
9.588823,15.283343,romberg_closed
4.7952595,-3.55475,self_selected_gait_speed
-0.09867922,5.103637,sit_to_stand
15.065232,3.8885207,stationary_walk
4.7359343,-3.37661,tm_3kmh
5.7200193,11.928972,romberg_closed
8.828012,-4.805249,self_selected_gait_speed
-0.5245541,4.978581,sit_to_stand
16.672207,5.0125937,stationary_walk
9.347977,-3.2908103,tm_3kmh
7.9273806,13.689009,romberg_closed
6.7919307,-4.8504453,self_selected_gait_speed
-0.61459166,4.0787807,sit_to_stand
15.9917965,5.4585686,stationary_walk
6.8735714,-4.693559,tm_3kmh
7.0167694,13.281669,romberg_closed
8.06042,-4.121855,self_selected_gait_speed
-3.0585554,5.209891,sit_to_stand
16.848345,6.0310597,stationary_walk
7.7871895,-4.2644544,tm_3kmh
8.628565,12.784903,romberg_closed
8.60181,-4.667739,self_selected_gait_speed
-0.7923058,3.4420428,sit_to_stand
14.523198,5.7092676,stationary_walk
8.769263,-4.6552258,tm_3kmh
8.00143,14.304788,romberg_closed
8.859856,-4.882773,self_selected_gait_speed
-2.2847555,4.520479,sit_to_stand
15.457706,4.803287,stationary_walk
8.831663,-5.1744003,tm_3kmh
6.341851,13.144839,romberg_closed
7.9922056,-2.9878092,self_selected_gait_speed
-1.5897268,4.4616075,sit_to_stand
16.183388,6.177048,stationary_walk
7.65528,-3.0003235,tm_3kmh
6.1767187,13.617972,romberg_closed
6.5083966,-2.8656363,self_selected_gait_speed
-0.36964083,4.8810697,sit_to_stand
17.401335,5.0115166,stationary_walk
6.578617,-2.709432,tm_3kmh
5.664179,11.397894,romberg_closed
8.936587,-2.4197333,self_selected_gait_speed
-1.5516275,3.5917165,sit_to_stand
14.872955,6.007665,stationary_walk
8.527369,-2.5303237,tm_3kmh
9.633804,14.926609,romberg_closed
8.768335,-3.291916,self_selected_gait_speed
-2.7753007,4.199278,sit_to_stand
15.616348,4.5534444,stationary_walk
8.277525,-3.7517607,tm_3kmh
6.133569,11.876794,romberg_closed
8.010889,-3.5178528,self_selected_gait_speed
-1.2789732,3.9597604,sit_to_stand
15.034067,5.283382,stationary_walk
7.8987875,-3.068184,tm_3kmh
8.352794,14.1023855,romberg_closed
6.045032,-3.5910444,self_selected_gait_speed
0.26752418,4.103984,sit_to_stand
16.641064,4.334951,stationary_walk
6.0740848,-3.7024226,tm_3kmh
6.831396,13.868892,romberg_closed
9.112166,-3.8049629,self_selected_gait_speed
-3.5796762,4.6233625,sit_to_stand
16.450098,5.7475634,stationary_walk
8.9607,-3.6194997,tm_3kmh
10.534312,14.350627,romberg_closed
7.566662,-4.0312676,self_selected_gait_speed
-3.4011812,4.430738,sit_to_stand
16.700201,5.280841,stationary_walk
6.9507065,-3.2788966,tm_3kmh
11.089723,13.686145,romberg_closed
7.784847,-5.332363,self_selected_gait_speed
-0.9705871,3.4050999,sit_to_stand
13.582354,4.497139,stationary_walk
7.657527,-5.3618484,tm_3kmh
6.38536,12.262816,romberg_closed
8.715826,-6.4252496,self_selected_gait_speed
-0.9582133,3.4778495,sit_to_stand
15.549573,3.984448,stationary_walk
8.464513,-6.2125344,tm_3kmh
10.9524765,14.030653,romberg_closed
9.3736315,-2.0645735,self_selected_gait_speed
-1.8445331,3.1034513,sit_to_stand
15.385665,5.757609,stationary_walk
9.582012,-2.1550279,tm_3kmh
6.1236186,11.907793,romberg_closed
9.6420555,-3.791164,self_selected_gait_speed
-2.119488,4.102257,sit_to_stand
15.673404,5.4711556,stationary_walk
8.491069,-5.400466,tm_3kmh
9.924034,15.128751,romberg_closed
7.3012857,-6.272789,self_selected_gait_speed
-1.786599,3.7939622,sit_to_stand
15.215023,4.0075836,stationary_walk
7.2734337,-6.2755527,tm_3kmh
10.421079,13.540563,romberg_closed
5.1717343,-4.105205,self_selected_gait_speed
-0.62832236,2.6718357,sit_to_stand
14.140179,5.3647127,stationary_walk
8.202491,14.412594,romberg_closed
9.679626,-3.1636674,self_selected_gait_speed
-1.8484343,5.0783296,sit_to_stand
15.624625,4.0761046,stationary_walk
9.537662,-2.9434307,tm_3kmh
11.366994,13.907934,romberg_closed
4.9535007,-3.5053437,self_selected_gait_speed
-0.5735911,2.976997,sit_to_stand
14.322256,5.447836,stationary_walk
4.5320606,-3.0415926,tm_3kmh
9.465894,13.1886015,romberg_closed
9.405827,-4.518268,self_selected_gait_speed
-2.3077588,3.0752854,sit_to_stand
14.583821,5.826471,stationary_walk
9.275445,-4.4370832,tm_3kmh
8.883833,15.30444,romberg_closed
7.0144463,-5.354878,self_selected_gait_speed
-0.044180825,5.613129,sit_to_stand
16.000195,3.7641902,stationary_walk
7.266507,-5.673819,tm_3kmh
7.2842236,14.571989,romberg_closed
7.0339346,-3.712851,self_selected_gait_speed
-2.293252,5.60733,sit_to_stand
16.9258,4.5343266,stationary_walk
7.2909255,-3.940354,tm_3kmh
8.772193,12.722105,romberg_closed
7.899079,-4.559727,self_selected_gait_speed
-0.8127743,3.0991678,sit_to_stand
14.447434,5.7198386,stationary_walk
7.841905,-4.7589183,tm_3kmh
6.73779,11.944932,romberg_closed
-2.375833,3.125661,sit_to_stand
14.464704,4.83075,stationary_walk
11.256296,15.030703,romberg_closed
7.2200356,-5.1959105,self_selected_gait_speed
0.20581143,4.3609896,sit_to_stand
15.192912,3.3366528,stationary_walk
7.2065287,-5.211353,tm_3kmh
10.5379715,14.389617,romberg_closed
6.5029106,-4.5242624,self_selected_gait_speed
-3.4196882,4.378579,sit_to_stand
15.312642,4.3628287,stationary_walk
6.1832876,-4.4781246,tm_3kmh
8.810547,14.083122,romberg_closed
6.6329894,-4.7105207,self_selected_gait_speed
-3.2808928,4.666495,sit_to_stand
17.49884,5.085617,stationary_walk
6.9405727,-5.090654,tm_3kmh
11.051168,14.502377,romberg_closed
-0.0047530145,3.4419754,sit_to_stand
15.182572,3.4881415,stationary_walk
7.596634,12.353655,romberg_closed
7.5602055,-3.0771775,self_selected_gait_speed
-0.61532253,3.181447,sit_to_stand
13.665458,4.7389383,stationary_walk
7.5275793,-3.187101,tm_3kmh
9.496582,13.337448,romberg_closed
5.500564,-5.2083845,self_selected_gait_speed
-0.13004735,4.6976833,sit_to_stand
15.757722,3.883331,stationary_walk
5.551443,-4.969857,tm_3kmh
10.144194,15.016117,romberg_closed
7.563546,-4.801808,self_selected_gait_speed
-1.4769913,4.17147,sit_to_stand
16.143023,4.569484,stationary_walk
7.5614343,-4.6948705,tm_3kmh
8.530716,15.20159,romberg_closed
8.653876,-2.4672494,self_selected_gait_speed
-2.3482304,5.8873773,sit_to_stand
17.380735,5.362701,stationary_walk
8.660629,-2.5880113,tm_3kmh
5.006386,11.135418,romberg_closed
8.300617,-2.748605,self_selected_gait_speed
-2.0651774,3.0272124,sit_to_stand
15.773078,6.262156,stationary_walk
8.134131,-2.7567909,tm_3kmh
7.4776616,13.243849,romberg_closed
6.2205167,-4.5412235,self_selected_gait_speed
0.22917542,5.204351,sit_to_stand
16.317616,5.6036325,stationary_walk
6.122665,-4.608491,tm_3kmh
9.117577,14.952651,romberg_closed
7.157273,-3.7020946,self_selected_gait_speed
-0.20748445,3.55955,sit_to_stand
16.176373,4.6797094,stationary_walk
7.119822,-4.340178,tm_3kmh
10.599229,13.707803,romberg_closed
8.459681,-4.590785,self_selected_gait_speed
-0.34965807,4.8334765,sit_to_stand
14.918345,5.77944,stationary_walk
8.546685,-4.7133265,tm_3kmh
9.497512,13.838739,romberg_closed
10.15343,-2.5771916,self_selected_gait_speed
-2.9392219,3.5141437,sit_to_stand
15.88652,6.162801,stationary_walk
10.066689,-2.5968432,tm_3kmh
11.534313,14.662472,romberg_closed
7.3129396,-4.984386,self_selected_gait_speed
-0.31584603,3.3811214,sit_to_stand
14.860829,4.1176515,stationary_walk
7.222275,-4.737889,tm_3kmh
9.516751,14.484889,romberg_closed
6.2619495,-0.94665277,self_selected_gait_speed
-0.87610316,3.5644844,sit_to_stand
15.866867,3.532845,stationary_walk
6.2997584,-0.9003416,tm_3kmh
6.985743,13.850907,romberg_closed
8.394035,-4.0985155,self_selected_gait_speed
-2.123765,4.8142653,sit_to_stand
16.526798,5.559302,stationary_walk
8.371074,-4.5678453,tm_3kmh
7.921117,14.565323,romberg_closed
8.2009535,-5.751221,self_selected_gait_speed
-2.494065,5.5341268,sit_to_stand
16.059618,3.8448951,stationary_walk
8.257763,-5.577365,tm_3kmh
8.4918995,13.988558,romberg_closed
7.377976,-6.192414,self_selected_gait_speed
-0.29128495,3.0223143,sit_to_stand
15.136199,4.160141,stationary_walk
7.089274,-6.5915713,tm_3kmh
8.065492,14.696222,romberg_closed
8.634533,-4.6306853,self_selected_gait_speed
-2.4594343,5.500779,sit_to_stand
14.593931,5.1746316,stationary_walk
8.933055,-4.2113175,tm_3kmh
11.162632,14.531516,romberg_closed
9.541598,-5.4544773,self_selected_gait_speed
0.33828261,3.965334,sit_to_stand
15.569397,4.6708755,stationary_walk
9.370189,-5.565214,tm_3kmh
10.1249075,14.033701,romberg_closed
6.378678,-4.7256117,self_selected_gait_speed
-3.0760238,5.0505404,sit_to_stand
13.865802,4.5520196,stationary_walk
6.264356,-5.247052,tm_3kmh
9.3942375,15.324558,romberg_closed
8.956035,-5.331554,self_selected_gait_speed
-2.900449,3.957862,sit_to_stand
16.077831,4.287908,stationary_walk
8.850963,-5.574556,tm_3kmh
8.6448555,14.987047,romberg_closed
7.272152,-4.7620273,self_selected_gait_speed
-1.5535806,5.0008044,sit_to_stand
17.540995,5.2905903,stationary_walk
7.1966276,-4.5511036,tm_3kmh
10.740957,14.336454,romberg_closed
6.0767527,-5.9771028,self_selected_gait_speed
-0.91755205,5.3721776,sit_to_stand
15.38185,4.1622405,stationary_walk
6.530886,-6.2745924,tm_3kmh
7.091175,12.425187,romberg_closed
6.5682096,-4.73856,self_selected_gait_speed
-1.5350922,6.124098,sit_to_stand
15.783924,4.3045707,stationary_walk
6.6894565,-5.5849094,tm_3kmh
6.7775183,14.74365,romberg_closed
6.4710107,-1.1250783,self_selected_gait_speed
-2.2271733,5.667817,sit_to_stand
17.696453,5.26945,stationary_walk
6.5071597,-1.0433921,tm_3kmh
6.9018183,13.279853,romberg_closed
7.862571,-3.3429852,self_selected_gait_speed
-3.0520391,4.845829,sit_to_stand
14.768261,5.3680835,stationary_walk
7.5107183,-3.722591,tm_3kmh
7.5859575,13.64686,romberg_closed
6.4186645,-4.7144427,self_selected_gait_speed
-3.3656921,5.1795707,sit_to_stand
15.911411,4.4564347,stationary_walk
6.5909305,-4.8820686,tm_3kmh
7.610255,12.317139,romberg_closed
7.534437,-4.1860394,self_selected_gait_speed
-2.3081486,4.9619136,sit_to_stand
14.749841,5.370854,stationary_walk
8.109489,-5.01921,tm_3kmh
9.991132,15.224258,romberg_closed
6.2865663,-3.4887388,self_selected_gait_speed
-1.1852708,3.5338483,sit_to_stand
15.620929,3.9168878,stationary_walk
5.6294827,-3.4933567,tm_3kmh
6.340063,13.230836,romberg_closed
8.346148,-3.7013,self_selected_gait_speed
-2.9240134,5.303293,sit_to_stand
17.690332,6.3381643,stationary_walk
8.485261,-3.4456117,tm_3kmh
10.91941,14.766361,romberg_closed
8.051901,-4.288696,self_selected_gait_speed
-1.3211008,5.106791,sit_to_stand
15.239519,4.0437303,stationary_walk
8.150338,-4.2125454,tm_3kmh
6.2304516,13.675455,romberg_closed
9.550931,-5.0627403,self_selected_gait_speed
-3.497487,4.004119,sit_to_stand
16.791462,6.6983104,stationary_walk
9.520644,-5.1084447,tm_3kmh
11.344069,14.381501,romberg_closed
0.4663434,4.479407,sit_to_stand
15.008911,3.5773015,stationary_walk
8.29683,15.093187,romberg_closed
6.3422503,-4.3093786,self_selected_gait_speed
-2.882561,5.638964,sit_to_stand
16.439941,4.108859,stationary_walk
6.068444,-4.2026744,tm_3kmh
10.766784,14.7652645,romberg_closed
4.851876,-3.5023358,self_selected_gait_speed
-1.4791584,4.0117946,sit_to_stand
15.723666,4.7205453,stationary_walk
4.7150984,-3.4987805,tm_3kmh
8.916401,12.815323,romberg_closed
8.626785,-5.4035597,self_selected_gait_speed
-1.2285314,3.165812,sit_to_stand
16.08836,6.38113,stationary_walk
8.126532,-5.234567,tm_3kmh
6.3441467,11.984494,romberg_closed
-2.946874,5.249715,sit_to_stand
16.431751,6.0117598,stationary_walk
8.015813,15.211206,romberg_closed
7.3057103,-4.7082605,self_selected_gait_speed
-1.0532821,6.149286,sit_to_stand
15.538614,3.3610637,stationary_walk
7.3961163,-4.8626885,tm_3kmh
8.047676,14.953062,romberg_closed
8.860387,-4.606353,self_selected_gait_speed
-2.6791072,4.996677,sit_to_stand
16.89732,4.5432396,stationary_walk
8.409603,-4.2277017,tm_3kmh
5.4852486,11.369038,romberg_closed
8.6587515,-4.5805225,self_selected_gait_speed
-2.2085998,4.819323,sit_to_stand
17.53789,5.0706224,stationary_walk
9.1383,-3.8952708,tm_3kmh
9.925077,15.470881,romberg_closed
6.8423543,-4.496107,self_selected_gait_speed
-1.0835212,4.56991,sit_to_stand
16.617186,3.614927,stationary_walk
6.77387,-4.226586,tm_3kmh
6.3074145,13.609311,romberg_closed
8.645209,-2.8724802,self_selected_gait_speed
-1.8788016,4.741436,sit_to_stand
17.157106,6.5526237,stationary_walk
8.550673,-2.7751007,tm_3kmh
8.955779,15.111738,romberg_closed
9.545783,-3.226875,self_selected_gait_speed
-0.42543674,4.235362,sit_to_stand
16.944954,4.558955,stationary_walk
9.627845,-3.1417222,tm_3kmh
8.668133,15.250852,romberg_closed
6.6193204,-1.963318,self_selected_gait_speed
-1.2246532,6.18047,sit_to_stand
16.882864,5.4380593,stationary_walk
6.6703873,-1.9410696,tm_3kmh
5.7498813,11.373497,romberg_closed
7.3618364,-3.9433978,self_selected_gait_speed
-0.3516946,3.7712145,sit_to_stand
14.620911,5.290193,stationary_walk
6.856278,-3.6807156,tm_3kmh
5.0500927,11.251701,romberg_closed
9.680928,-3.3142967,self_selected_gait_speed
-2.6856024,4.4339547,sit_to_stand
17.686924,6.5516715,stationary_walk
9.806345,-3.1309261,tm_3kmh
9.976902,14.335974,romberg_closed
6.522108,-0.5274314,self_selected_gait_speed
-1.0532938,5.7121367,sit_to_stand
16.33587,3.9228575,stationary_walk
6.5362067,-0.5656026,tm_3kmh
8.86974,13.918176,romberg_closed
5.8691587,-4.578609,self_selected_gait_speed
-1.9739654,3.640865,sit_to_stand
13.892893,4.9339986,stationary_walk
5.9406247,-4.6039896,tm_3kmh
8.203875,14.964722,romberg_closed
6.2447815,-5.598364,self_selected_gait_speed
-2.2480366,5.755638,sit_to_stand
16.065395,3.8959987,stationary_walk
5.9887214,-5.3240376,tm_3kmh
9.150151,14.017171,romberg_closed
7.7479515,-3.591534,self_selected_gait_speed
-2.3439188,4.3996086,sit_to_stand
16.178818,3.650868,stationary_walk
7.754328,-3.391608,tm_3kmh
7.6931596,13.86771,romberg_closed
5.6266537,-4.5661983,self_selected_gait_speed
-2.2127252,4.0233474,sit_to_stand
16.217274,5.0835943,stationary_walk
6.1033645,-4.7499785,tm_3kmh
9.963548,13.478089,romberg_closed
9.497838,-4.4423776,self_selected_gait_speed
-1.3195955,3.7970083,sit_to_stand
14.976469,5.0489697,stationary_walk
8.902946,-5.172259,tm_3kmh
5.9944463,12.5529995,romberg_closed
8.9111,-5.0743766,self_selected_gait_speed
-0.28056353,3.9068968,sit_to_stand
17.043402,3.9131389,stationary_walk
8.6105175,-5.49914,tm_3kmh
6.4204526,13.405689,romberg_closed
8.541395,-3.704684,self_selected_gait_speed
-1.3043689,5.243943,sit_to_stand
16.789658,6.4283395,stationary_walk
8.033125,-4.1912513,tm_3kmh
9.192987,14.192346,romberg_closed
7.8094087,-3.943366,self_selected_gait_speed
-1.8461756,4.556907,sit_to_stand
15.463194,4.693442,stationary_walk
7.179313,-3.8338974,tm_3kmh
8.727888,13.257861,romberg_closed
7.3795304,-3.8109756,self_selected_gait_speed
-0.62503093,4.0339313,sit_to_stand
15.934726,5.694919,stationary_walk
7.577487,-3.7203305,tm_3kmh
7.771904,13.630621,romberg_closed
5.593837,-1.8264357,self_selected_gait_speed
-2.5005558,5.695133,sit_to_stand
14.686251,3.9058406,stationary_walk
5.859736,-2.15961,tm_3kmh
8.738493,14.88526,romberg_closed
6.614172,-6.471492,self_selected_gait_speed
-3.3211288,4.7852416,sit_to_stand
15.91164,5.0210457,stationary_walk
6.7002897,-6.4754105,tm_3kmh
5.473513,11.9051285,romberg_closed
6.5487504,-3.0332851,self_selected_gait_speed
-1.148106,4.6756124,sit_to_stand
17.145504,5.1247387,stationary_walk
6.452472,-3.0848699,tm_3kmh
5.2550864,11.138045,romberg_closed
8.604837,-2.6922486,self_selected_gait_speed
-3.7277932,4.3219523,sit_to_stand
17.125952,6.793902,stationary_walk
8.252669,-2.7160285,tm_3kmh
6.679187,14.439469,romberg_closed
7.471676,-5.0548925,self_selected_gait_speed
-2.6854284,5.615294,sit_to_stand
16.567732,4.7936406,stationary_walk
7.451746,-4.9785066,tm_3kmh
9.787665,14.257424,romberg_closed
9.196362,-4.0624843,self_selected_gait_speed
-1.8429626,4.0532894,sit_to_stand
15.320986,3.7641306,stationary_walk
9.338862,-3.9865024,tm_3kmh
9.325169,14.319064,romberg_closed
7.5464277,-6.431629,self_selected_gait_speed
-2.9273014,5.211661,sit_to_stand
16.593914,4.6200047,stationary_walk
7.6291366,-6.1996136,tm_3kmh
5.475656,11.415915,romberg_closed
7.4174185,-3.0932927,self_selected_gait_speed
-2.9072812,5.000594,sit_to_stand
17.442665,6.362151,stationary_walk
7.439924,-3.395998,tm_3kmh
6.690575,13.858821,romberg_closed
8.427694,-3.8328438,self_selected_gait_speed
-1.9021875,5.148061,sit_to_stand
17.142176,5.649143,stationary_walk
8.632494,-4.1016407,tm_3kmh
7.1838555,14.230922,romberg_closed
6.784025,-4.8596416,self_selected_gait_speed
-1.6421078,3.5405018,sit_to_stand
16.076738,4.797915,stationary_walk
5.1070185,-3.5395184,tm_3kmh
9.995219,14.41125,romberg_closed
8.068079,-6.248009,self_selected_gait_speed
-1.905772,3.4334464,sit_to_stand
15.403205,4.650855,stationary_walk
8.354855,-6.021467,tm_3kmh
8.323657,13.788959,romberg_closed
8.214807,-4.4350777,self_selected_gait_speed
-2.5268729,4.871722,sit_to_stand
15.460246,4.884035,stationary_walk
8.117969,-4.6242085,tm_3kmh
8.581829,13.436915,romberg_closed
7.169073,-3.246377,self_selected_gait_speed
