system,label,score_type,score,delta,is_better,is_significant,model,sub_model,baseline_model,baseline_score,gender,label_type,score_pvalue,wilcox_pvalue,n_seeds,n_subjects,n_positive,wilcox_pvalue_fdr,gait_std,baseline_std
medical_conditions,Breast Cancer,auc,,,False,,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,,male,categorical,,,10,3513,0,,,
medical_conditions,Breast fibrocystic change,auc,,,False,,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,,male,categorical,,,10,3513,0,,,
medical_conditions,Erectile Dysfunction,auc,,,False,,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,,female,categorical,,,10,3513,0,,,
medical_conditions,Endometriosis and Adenomyosis,auc,,,False,,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,,male,categorical,,,10,3513,0,,,
medical_conditions,Myocarditis,auc,0.8171337402885681,0.529585371023781,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.2875483692647871,female,categorical,,0.0009765625,10,3512,4,0.005419921875,0.0762972617329832,0.0379817033454993
medical_conditions,IBD,auc,0.6465630205441422,0.3938085957653811,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.2527544247787611,female,categorical,,0.0009765625,10,3512,5,0.005419921875,0.070317708548305,0.0339784567129933
medical_conditions,Thalassemia,auc,0.5743537015276146,0.37822466926955,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.1961290322580645,male,categorical,,0.0009765625,10,3512,4,0.00498046875,0.0658955586824388,0.0894240689936199
medical_conditions,Hypercholesterolaemia,auc,0.4773704358068316,0.3035609119973078,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.1738095238095237,male,categorical,,0.0009765625,10,3512,8,0.00498046875,0.0611220323242946,0.0429705718750994
medical_conditions,Hypercholesterolaemia,auc,0.5096390893947806,0.2546888681558426,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.254950221238938,female,categorical,,0.0009765625,10,3512,5,0.005419921875,0.0683564315602331,0.055259696668873
medical_conditions,Uveitis,auc,0.7529262288573016,0.233823238824079,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5191029900332226,female,categorical,,0.0009765625,10,3512,7,0.005419921875,0.0538920330909356,0.051491143412823
medical_conditions,Urinary tract infection,auc,0.4227699530516432,0.2210417749614265,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.2017281780902167,male,categorical,,0.0009765625,10,3512,2,0.00498046875,0.0989706485984709,0.0654363398591292
medical_conditions,Insomnia,auc,0.6425844118938747,0.1699066048899034,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4726778070039713,male,categorical,,0.0009765625,10,3512,23,0.00498046875,0.0376956827411096,0.0337236538426302
medical_conditions,Vitiligo,auc,0.5021403242147923,0.1691230465072491,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.3330172777075431,male,categorical,,0.0009765625,10,3512,13,0.00498046875,0.0589720078090024,0.0626144701983082
medical_conditions,Iron Defficiency,auc,0.4580761792651139,0.1613580325469672,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.2967181467181466,male,categorical,,0.0009765625,10,3512,6,0.00498046875,0.142668140709671,0.0625040746957071
medical_conditions,Hashimoto,auc,0.5170688640376693,0.1538071551237864,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.3632617089138828,male,categorical,,0.0009765625,10,3512,7,0.00498046875,0.0452297582583417,0.0526388259056215
medical_conditions,Insomnia,auc,0.5680596369922213,0.1337391169973868,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4343205199948344,female,categorical,,0.0009765625,10,3512,26,0.005419921875,0.037879732111134,0.0196295109409625
medical_conditions,Goiter,auc,0.5135447249951067,0.1291660614546612,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.3843786635404455,male,categorical,,0.0009765625,10,3512,3,0.00498046875,0.0559813531007205,0.1246346026984445
medical_conditions,Urinary Tract Stones,auc,0.6068800853674803,0.1167280870681605,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4901519982993197,female,categorical,,0.0009765625,10,3512,19,0.005419921875,0.0357965423809947,0.0336111813347933
medical_conditions,Uveitis,auc,0.4377497062279671,0.1155356299816328,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.3222140762463342,male,categorical,,0.001953125,10,3512,4,0.00830078125,0.0653704844575596,0.0556716599901614
medical_conditions,Myocarditis,auc,0.3526396237507349,0.0997170885394673,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.2529225352112675,male,categorical,,0.0009765625,10,3512,5,0.00498046875,0.0811985675136163,0.0365348062286982
medical_conditions,Anal Fissure,auc,0.5439900272650308,0.0970518152986728,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4469382119663579,male,categorical,,0.0009765625,10,3512,90,0.00498046875,0.009814954801155,0.0144075211551817
medical_conditions,Sinusitis,auc,0.6013667352193416,0.0876204530520067,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5137462821673349,male,categorical,,0.0009765625,10,3512,37,0.00498046875,0.0248799289323441,0.0232588711663147
medical_conditions,Meniscus Tears,auc,0.5973234149054505,0.0867832487004642,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5105401662049862,female,categorical,,0.0009765625,10,3512,8,0.005419921875,0.0398171870657874,0.0343131682148577
medical_conditions,Heart valve disease,auc,0.5639050350047793,0.0844063501834888,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4794986848212904,male,categorical,,0.0009765625,10,3512,23,0.00498046875,0.0360437676738454,0.0233246186429104
medical_conditions,Anal abscess,auc,0.5343841816882394,0.0829603563441483,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4514238253440911,female,categorical,,0.0048828125,10,3512,7,0.0235648777173913,0.0402043603993292,0.0566867473888183
medical_conditions,Fibromyalgia,auc,0.5310098039215687,0.0809070440859845,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4501027598355842,male,categorical,,0.001953125,10,3512,6,0.00830078125,0.0760848616425651,0.0596094462974425
medical_conditions,Atherosclerotic,auc,0.713921568627451,0.0783715588408,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.635550009786651,male,categorical,,0.0009765625,10,3512,6,0.00498046875,0.0630609417161894,0.0167896758140582
medical_conditions,Depression,auc,0.6439471686148865,0.0761068276592271,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5678403409556594,female,categorical,,0.0009765625,10,3512,68,0.005419921875,0.0156690556141546,0.0122133545470241
medical_conditions,Thalassemia,auc,0.4653532539883515,0.069999606525936,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.3953536474624154,female,categorical,,0.0009765625,10,3512,9,0.005419921875,0.0110877941620764,0.0539248610981365
medical_conditions,Tinnitus,auc,0.6650527192008879,0.0639797103513304,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6010730088495575,female,categorical,,0.0185546875,10,3512,5,0.0735560825892857,0.0833454209783464,0.0811629306902581
medical_conditions,Anal Fissure,auc,0.5105004514172338,0.0595254115757383,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4509750398414954,female,categorical,,0.0009765625,10,3512,104,0.005419921875,0.0116597958495357,0.0201001067957211
medical_conditions,Diabetes,auc,0.5843482470444353,0.0577682130390916,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5265800340053437,female,categorical,,0.0009765625,10,3512,22,0.005419921875,0.0219934611287301,0.0293866771655263
medical_conditions,Gout,auc,0.5561252771618624,0.0576437752292285,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4984815019326339,female,categorical,,0.0185546875,10,3512,2,0.0735560825892857,0.1052430842316723,0.067976640782075
medical_conditions,Psoriasis,auc,0.5345812002275312,0.0539426261009967,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4806385741265345,female,categorical,,0.0009765625,10,3512,48,0.005419921875,0.0191150386480419,0.0205193050931396
medical_conditions,Melanoma,auc,0.7236379716981132,0.0499004790553821,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.673737492642731,male,categorical,,0.0068359375,10,3512,10,0.0258246527777777,0.0539423222094371,0.0406989441442542
medical_conditions,Urinary tract infection,auc,0.5157691120266573,0.0497807350297445,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4659883769969128,female,categorical,,0.0009765625,10,3512,305,0.005419921875,0.0166718663496587,0.015987121240076
medical_conditions,Headache,auc,0.551229282935904,0.049066858999745,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.502162423936159,female,categorical,,0.0009765625,10,3512,54,0.005419921875,0.0195320465912076,0.0079246176592535
medical_conditions,Anemia,auc,0.5350921045481715,0.0443927482163569,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4906993563318145,male,categorical,,0.001953125,10,3512,32,0.00830078125,0.0270326867303164,0.0234284150107641
medical_conditions,Peptic Ulcer Disease,auc,0.5718038981702466,0.0430467014261528,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5287571967440937,male,categorical,,0.0068359375,10,3512,29,0.0258246527777777,0.0389850500676503,0.023614237387452
medical_conditions,Asthma,auc,0.5412062457103638,0.0381300320222008,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5030762136881629,male,categorical,,0.0009765625,10,3512,92,0.00498046875,0.0126250488185972,0.0129869857762329
medical_conditions,Hashimoto,auc,0.4097773392251919,0.0377388776867303,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.3720384615384615,female,categorical,,0.0244140625,10,3512,13,0.0934469288793103,0.0282900934703326,0.0470995798830402
medical_conditions,IBD,auc,0.6372549019607843,0.0340938136851921,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6031610882755921,male,categorical,,0.052734375,10,3512,6,0.1680908203125,0.0554531448788602,0.0402216938124732
medical_conditions,Breast fibrocystic change,auc,0.5586173714864523,0.0325604650188909,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5260569064675613,female,categorical,,0.0185546875,10,3512,11,0.0735560825892857,0.0175256065645764,0.0228144310789801
medical_conditions,IBS,auc,0.6615487162606979,0.0315675671745574,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6299811490861404,female,categorical,,0.0009765625,10,3512,70,0.005419921875,0.0133236110111397,0.0072660065973877
medical_conditions,B12 Deficiency,auc,0.5502782122072919,0.0307495175893912,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5195286946179006,male,categorical,,0.001953125,10,3512,54,0.00830078125,0.0140706598902983,0.0196752480138405
medical_conditions,Depression,auc,0.5748011426060208,0.0301748923866839,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5446262502193369,male,categorical,,0.0068359375,10,3512,41,0.0258246527777777,0.0282355102861338,0.0210437125195248
medical_conditions,Breast Cancer,auc,0.4517321909763006,0.0285380600507927,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4231941309255078,female,categorical,,0.009765625,10,3512,41,0.043359375,0.0282083444603809,0.0235124711724091
medical_conditions,Diabetes,auc,0.5146923447279731,0.0271005495801396,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4875917951478334,male,categorical,,0.0185546875,10,3512,30,0.0652613146551724,0.0226651276447868,0.0201296762142242
medical_conditions,Glaucoma,auc,0.6828420467185762,0.0158475868847812,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6669944598337949,female,categorical,,0.1875,10,3512,8,0.650390625,0.0380175135391814,0.0306215146377201
medical_conditions,Anxiety,auc,0.4836163986434744,0.0105983806254563,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.473018018018018,male,categorical,,0.1875,10,3512,44,0.5464285714285714,0.0262136903871558,0.0086124880923315
medical_conditions,Atopic Dermatitis,auc,0.5105799632457853,0.0105651514692834,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5000148117765018,male,categorical,,0.080078125,10,3512,51,0.2475142045454545,0.021246665625738,0.0227934877166573
medical_conditions,Lactose Intolerance,auc,0.6637037037037037,0.0075793723995162,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6561243313041875,female,categorical,,0.5,10,3512,6,1.0,0.04603207555471,0.0723444800610445
medical_conditions,Asthma,auc,0.547422443155666,0.0066992105546186,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5407232326010474,female,categorical,,0.1162109375,10,3512,102,0.4161101310483871,0.0164079098505448,0.0059943963911367
medical_conditions,Vitiligo,auc,0.2580604883462819,0.0040872987387639,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.2539731896075179,female,categorical,,0.4609375,10,3512,4,1.0,0.0784751402318561,0.0782772485436515
medical_conditions,Sleep Apnea,auc,0.6578000489398146,0.0031804490927392,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6546195998470753,male,categorical,,0.4228515625,10,3512,55,1.0,0.0123345734703598,0.0057977780780205
medical_conditions,AV. Conduction Disorder,auc,0.6382491186839012,-0.0034224355682983,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6416715542521996,male,categorical,,0.65234375,10,3512,4,1.0,0.0348405764135483,0.0430708735149124
medical_conditions,Haemorrhoids,auc,0.5315260233017243,-0.0039411717063603,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5354671950080846,male,categorical,,0.9345703125,10,3512,302,1.0,0.0068684263093973,0.0056065455324687
medical_conditions,G6PD,auc,0.4072747939755612,-0.0052039310747249,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4124787250502862,male,categorical,,0.5771484375,10,3512,22,1.0,0.0287736964208976,0.0366963011816688
medical_conditions,Fractures,auc,0.5510055981754095,-0.0084739047296905,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5594795029051001,male,categorical,,0.990234375,10,3512,154,1.0,0.0115885043369357,0.0073044074670337
medical_conditions,Haemorrhoids,auc,0.5349162087912088,-0.008616730124767,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5435329389159759,female,categorical,,1.0,10,3512,343,1.0,0.006503338957841,0.0055036354404226
medical_conditions,Melanoma,auc,0.6161121257841657,-0.0086387047806182,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.624750830564784,female,categorical,,0.6875,10,3512,7,1.0,0.0264286504919807,0.0208865601473658
medical_conditions,Heart valve disease,auc,0.5023096304591266,-0.0086719646328978,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5109815950920245,female,categorical,,0.6875,10,3512,20,1.0,0.0277871894542144,0.029669654492126
medical_conditions,Gallstone Disease,auc,0.5805692372642837,-0.0109461270904134,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5915153643546971,male,categorical,,0.9677734375,10,3512,34,1.0,0.0278265780964293,0.0114553587200684
medical_conditions,Back Pain,auc,0.543693129300606,-0.014211495964134,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.55790462526474,male,categorical,,1.0,10,3512,306,1.0,0.0108214484795178,0.0042853956722364
medical_conditions,Meniscus Tears,auc,0.596379726468222,-0.0160894886511696,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6124692151193917,male,categorical,,0.8623046875,10,3512,10,1.0,0.0253354357072032,0.039712645665918
medical_conditions,Allergy,auc,0.5470828571847164,-0.0172016985943832,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5642845557790996,female,categorical,,1.0,10,3512,379,1.0,0.0078551739502298,0.0038023967095019
medical_conditions,Tinnitus,auc,0.4450161955241459,-0.0180349508603336,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4630511463844796,male,categorical,,0.6875,10,3512,8,1.0,0.0622817173796449,0.0367533759859406
medical_conditions,Migraine,auc,0.4919770812821354,-0.019438425133371,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5114155064155065,male,categorical,,0.986328125,10,3512,42,1.0,0.0153155336288172,0.0180828733440931
medical_conditions,Renal Stones,auc,0.5056048834628191,-0.021910318306114,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5275152017689331,female,categorical,,0.75390625,10,3512,4,1.0,0.108214981578772,0.1182402272483132
medical_conditions,Psoriasis,auc,0.5186969028028632,-0.0240969006159402,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5427938034188035,male,categorical,,0.986328125,10,3512,44,1.0,0.0222863479937866,0.0162235819189978
medical_conditions,Obesity,auc,0.8782641177763129,-0.0256137555347943,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9038778733111072,male,categorical,,1.0,10,3512,41,1.0,0.00792780889292,0.0019529833149024
medical_conditions,Atherosclerotic,auc,0.7259966592427618,-0.0259972398143651,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.751993899057127,female,categorical,,0.9580078125,10,3512,9,1.0,0.0397530857282015,0.0279736148418469
medical_conditions,Celiac,auc,0.6304851901850234,-0.0280419415979223,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6585271317829458,female,categorical,,0.8837890625,10,3512,7,1.0,0.0242800364174214,0.037472741497497
medical_conditions,Headache,auc,0.5084986378341564,-0.0296759181274309,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5381745559615874,male,categorical,,1.0,10,3512,26,1.0,0.0234160236953567,0.0237581938806151
medical_conditions,Hyperlipidemia,auc,0.6359327560162127,-0.0349787726331607,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6709115286493734,male,categorical,,1.0,10,3512,398,1.0,0.0047728108222132,0.0015438941206442
medical_conditions,Fractures,auc,0.4988511283190434,-0.0382877123325732,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5371388406516167,female,categorical,,1.0,10,3512,142,1.0,0.0118371687460589,0.0079128105977981
medical_conditions,Hypertension,auc,0.7508766481679715,-0.0391258847600933,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7900025329280649,female,categorical,,1.0,10,3512,161,1.0,0.0055947403376744,0.0013055758371665
medical_conditions,Hypertension,auc,0.7158142642721719,-0.0394981478200177,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7553124120921896,male,categorical,,1.0,10,3512,197,1.0,0.0036648952802408,0.001047694232347
medical_conditions,Oral apthae,auc,0.4599003033441847,-0.0423818027334483,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5022821060776331,female,categorical,,1.0,10,3512,60,1.0,0.0264368366019116,0.0170436880118207
medical_conditions,Allergy,auc,0.5557045905483405,-0.0440261059959359,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5997306965442765,male,categorical,,1.0,10,3512,307,1.0,0.0073284839858593,0.0039364467643234
medical_conditions,Peptic Ulcer Disease,auc,0.4932087294727744,-0.0447911413894355,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5379998708622099,female,categorical,,1.0,10,3512,25,1.0,0.0576548931757471,0.0268888635609535
medical_conditions,Atopic Dermatitis,auc,0.4761716435967393,-0.0456372913853109,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5218089349820503,female,categorical,,1.0,10,3512,68,1.0,0.0258407582270211,0.0162655162822276
medical_conditions,Goiter,auc,0.4766338959995053,-0.046669257486575,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5233031534860804,female,categorical,,0.986328125,10,3512,9,1.0,0.049063572226232,0.0474974118890859
medical_conditions,Back Pain,auc,0.5359642636961272,-0.0473711678943936,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5833354315905208,female,categorical,,1.0,10,3512,312,1.0,0.0062724452921906,0.0032363394317785
medical_conditions,Prediabetes,auc,0.7063471086862128,-0.0487889480246471,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7551360567108599,female,categorical,,1.0,10,3512,155,1.0,0.0084639604932714,0.0010558019371463
medical_conditions,Migraine,auc,0.5067321340155141,-0.0494466302316365,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5561787642471506,female,categorical,,1.0,10,3512,145,1.0,0.0139482566293304,0.0067172030799099
medical_conditions,Anxiety,auc,0.576299159062444,-0.0500024119465941,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6263015710090382,female,categorical,,1.0,10,3512,80,1.0,0.0141083631927617,0.0114269941919338
medical_conditions,Glaucoma,auc,0.5821164069244399,-0.052802860129261,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6349192670537009,male,categorical,,1.0,10,3512,13,1.0,0.0366125644006703,0.0294040457660002
medical_conditions,Gout,auc,0.6279262343842951,-0.0534623117101333,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6813885460944284,male,categorical,,0.9990234375,10,3512,26,1.0,0.0290125408772704,0.0167430297286519
medical_conditions,Retinal detachment,auc,0.4806922694506587,-0.0548106708155127,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5355029402661715,female,categorical,,1.0,10,3512,17,1.0,0.0379790350996661,0.0161555942680954
medical_conditions,Hyperlipidemia,auc,0.6719521259706145,-0.055293771798244,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7272458977688585,female,categorical,,1.0,10,3512,372,1.0,0.0053609264870814,0.001768085249124
medical_conditions,Lactose Intolerance,auc,0.555186274509804,-0.0555301083439834,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6107163828537874,male,categorical,,0.9755859375,10,3512,6,1.0,0.0483511313002634,0.0418558267854607
medical_conditions,Hearing loss,auc,0.604779411764706,-0.056436932118147,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.661216343882853,female,categorical,,1.0,10,3512,70,1.0,0.0168018080168592,0.0061926387296937
medical_conditions,Ischemic Heart Disease,auc,0.5568947598730992,-0.0564570009786615,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6133517608517608,male,categorical,,1.0,10,3512,42,1.0,0.0121937563724161,0.0123608339239443
medical_conditions,IBS,auc,0.5678151322053762,-0.0590492299634255,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6268643621688017,male,categorical,,1.0,10,3512,41,1.0,0.0183965371782457,0.0124335909024322
medical_conditions,Prediabetes,auc,0.6153956137162244,-0.0592906913125029,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6746863050287274,male,categorical,,1.0,10,3512,126,1.0,0.0064276570453033,0.0031635805176113
medical_conditions,Obesity,auc,0.8288820983294757,-0.0592992065811526,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8881813049106283,female,categorical,,1.0,10,3512,81,1.0,0.0044682245624773,0.0024990890499574
medical_conditions,ADHD,auc,0.5255311208286683,-0.0610662211404616,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5865973419691299,female,categorical,,1.0,10,3512,274,1.0,0.0125561493331955,0.0034944704774966
medical_conditions,Osteoarthritis,auc,0.6697950954575379,-0.062749368111022,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.73254446356856,female,categorical,,1.0,10,3512,65,1.0,0.0161242159853662,0.0087752172958691
medical_conditions,Polycystic Ovary Disease,auc,0.5773042256081785,-0.0652756894276874,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.642579915035866,female,categorical,,1.0,10,3512,77,1.0,0.0104563922869623,0.0080429855776247
medical_conditions,Sinusitis,auc,0.5015488215488215,-0.0656803778232349,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5672291993720565,female,categorical,,1.0,10,3512,88,1.0,0.0176425765292463,0.016476970118697
medical_conditions,Osteoarthritis,auc,0.5808424144389579,-0.0659473365595973,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6467897509985553,male,categorical,,1.0,10,3512,28,1.0,0.0165848083310517,0.0105506654479312
medical_conditions,Anemia,auc,0.5109734476530549,-0.0680387908320191,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.579012238485074,female,categorical,,1.0,10,3512,140,1.0,0.009697386999055,0.0056066807966315
medical_conditions,Iron Defficiency,auc,0.4415926748057713,-0.0696980935745492,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5112907683803206,female,categorical,,0.9677734375,10,3512,4,1.0,0.0187439609863068,0.0635623521964016
medical_conditions,Fibromyalgia,auc,0.486868608464479,-0.0700457680544965,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5569143765189756,female,categorical,,1.0,10,3512,30,1.0,0.0354405914925449,0.0260998095558156
medical_conditions,Hearing loss,auc,0.538597972972973,-0.0724756694768162,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6110736424497892,male,categorical,,1.0,10,3512,72,1.0,0.0168465345136462,0.0075711910513962
medical_conditions,Perimenopausal Disorders,auc,0.4656068128760727,-0.0726988991637543,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5383057120398271,female,categorical,,1.0,10,3512,17,1.0,0.0532844828499173,0.0307468322484584
medical_conditions,Fatty Liver Disease,auc,0.6895397695888897,-0.0743338918709785,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7638736614598682,female,categorical,,1.0,10,3512,56,1.0,0.0107493930730417,0.004594076646454
medical_conditions,Fatty Liver Disease,auc,0.6306640248194593,-0.0760417436506782,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7067057684701376,male,categorical,,1.0,10,3512,119,1.0,0.014150338432825,0.0029627133671674
medical_conditions,Oral apthae,auc,0.4630857487922705,-0.0780414362589653,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5411271850512358,male,categorical,,1.0,10,3512,50,1.0,0.0193797237282967,0.023737080412199
medical_conditions,Erectile Dysfunction,auc,0.4947287735849056,-0.0786379127011449,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5733666862860506,male,categorical,,1.0,10,3512,10,1.0,0.0490896238487765,0.0443183143035554
medical_conditions,Endometriosis and Adenomyosis,auc,0.6473216848450057,-0.079955955949734,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7272776407947398,female,categorical,,1.0,10,3512,62,1.0,0.0100033887829457,0.0072300388293658
